State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Anantapur,6/18/2023,2023,6,0.009192536,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/19/2023,2023,6,0.981905441,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/26/2023,2023,6,5.417075057,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/28/2023,2023,6,0.317565828,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/7/2023,2023,7,0.350315358,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/8/2023,2023,7,0.684559697,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/13/2023,2023,7,2.118167329,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,8/15/2023,2023,8,0.095168779,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,8/17/2023,2023,8,0.092663906,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,8/22/2023,2023,8,0.05986256,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,8/29/2023,2023,8,2.067196308,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,8/31/2023,2023,8,0.425529384,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,9/11/2023,2023,9,0.004871535,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,9/12/2023,2023,9,0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,9/14/2023,2023,9,0.578649359,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,9/15/2023,2023,9,0.423708935,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,9/19/2023,2023,9,1.098982502,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,10/2/2023,2023,10,0.138853663,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,10/5/2023,2023,10,0.120846076,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,10/6/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,10/12/2023,2023,10,0.852157544,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,10/15/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,10/27/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,11/1/2023,2023,11,0.110386554,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,11/3/2023,2023,11,2.269431076,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,11/4/2023,2023,11,3.02532585,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,11/18/2023,2023,11,0.082555009,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,11/26/2023,2023,11,0.285687478,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,12/5/2023,2023,12,87.67313997,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,12/6/2023,2023,12,3.629618866,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,12/10/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,12/11/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,12/14/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,12/17/2023,2023,12,0.359803167,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,12/25/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,12/31/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,1/12/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Guntur,1/13/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Guntur,1/19/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Guntur,1/30/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Guntur,2/2/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Guntur,2/3/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Guntur,2/5/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Guntur,2/6/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Guntur,2/15/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Guntur,2/23/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Guntur,2/27/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Guntur,3/11/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Guntur,3/14/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Guntur,3/21/2023,2023,3,0.378611291,IMD GRID MODEL
Andhra Pradesh,Guntur,3/23/2023,2023,3,0.296210652,IMD GRID MODEL
Andhra Pradesh,Guntur,4/1/2023,2023,4,0.608895767,IMD GRID MODEL
Andhra Pradesh,Guntur,4/8/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Guntur,4/9/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Guntur,4/18/2023,2023,4,0.00191816,IMD GRID MODEL
Andhra Pradesh,Guntur,4/19/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Guntur,4/22/2023,2023,4,0.192726847,IMD GRID MODEL
Andhra Pradesh,Guntur,4/23/2023,2023,4,0.008838311,IMD GRID MODEL
Andhra Pradesh,Guntur,4/24/2023,2023,4,3.804229406,IMD GRID MODEL
Andhra Pradesh,Guntur,5/4/2023,2023,5,8.18027297,IMD GRID MODEL
Andhra Pradesh,Guntur,5/8/2023,2023,5,0.185673555,IMD GRID MODEL
Andhra Pradesh,Guntur,5/10/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Guntur,5/16/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Guntur,5/22/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Guntur,5/25/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Guntur,5/27/2023,2023,5,0.051367047,IMD GRID MODEL
Andhra Pradesh,Guntur,5/29/2023,2023,5,0.053306257,IMD GRID MODEL
Andhra Pradesh,Guntur,6/5/2023,2023,6,3.17954125,IMD GRID MODEL
Andhra Pradesh,Guntur,6/7/2023,2023,6,0.693591767,IMD GRID MODEL
Andhra Pradesh,Guntur,6/8/2023,2023,6,0.483543748,IMD GRID MODEL
Andhra Pradesh,Guntur,6/16/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Guntur,6/21/2023,2023,6,5.151396029,IMD GRID MODEL
Andhra Pradesh,Guntur,7/14/2023,2023,7,1.04748269,IMD GRID MODEL
Andhra Pradesh,Guntur,7/15/2023,2023,7,0.832141717,IMD GRID MODEL
Andhra Pradesh,Guntur,7/20/2023,2023,7,1.923668559,IMD GRID MODEL
Andhra Pradesh,Guntur,7/23/2023,2023,7,7.131871823,IMD GRID MODEL
Andhra Pradesh,Guntur,7/26/2023,2023,7,36.32914177,IMD GRID MODEL
Andhra Pradesh,Guntur,7/31/2023,2023,7,0.110019492,IMD GRID MODEL
Andhra Pradesh,Guntur,8/8/2023,2023,8,0.006748162,IMD GRID MODEL
Andhra Pradesh,Guntur,8/13/2023,2023,8,9.030625069,IMD GRID MODEL
Andhra Pradesh,Guntur,8/14/2023,2023,8,0.135057037,IMD GRID MODEL
Andhra Pradesh,Guntur,8/15/2023,2023,8,0.05470216,IMD GRID MODEL
Andhra Pradesh,Guntur,8/16/2023,2023,8,7.443495074,IMD GRID MODEL
Andhra Pradesh,Guntur,8/17/2023,2023,8,0.880577402,IMD GRID MODEL
Andhra Pradesh,Guntur,8/19/2023,2023,8,1.446858609,IMD GRID MODEL
Andhra Pradesh,Guntur,8/22/2023,2023,8,0.009330718,IMD GRID MODEL
Andhra Pradesh,Guntur,8/24/2023,2023,8,10.27949928,IMD GRID MODEL
Andhra Pradesh,Guntur,8/28/2023,2023,8,3.423003579,IMD GRID MODEL
Andhra Pradesh,Guntur,9/8/2023,2023,9,0.867983757,IMD GRID MODEL
Andhra Pradesh,Guntur,9/9/2023,2023,9,0,IMD GRID MODEL
Andhra Pradesh,Guntur,9/18/2023,2023,9,1.439996771,IMD GRID MODEL
Andhra Pradesh,Guntur,10/11/2023,2023,10,4.217618535,IMD GRID MODEL
Andhra Pradesh,Guntur,10/13/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Guntur,10/14/2023,2023,10,0.004913278,IMD GRID MODEL
Andhra Pradesh,Guntur,10/16/2023,2023,10,0.05134046,IMD GRID MODEL
Andhra Pradesh,Guntur,10/17/2023,2023,10,0.000755889,IMD GRID MODEL
Andhra Pradesh,Guntur,10/24/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Guntur,10/30/2023,2023,10,0.103962711,IMD GRID MODEL
Andhra Pradesh,Guntur,11/10/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Guntur,11/14/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Guntur,11/22/2023,2023,11,0.988945013,IMD GRID MODEL
Andhra Pradesh,Guntur,11/23/2023,2023,11,7.148052659,IMD GRID MODEL
Andhra Pradesh,Guntur,11/29/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Guntur,12/1/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,12/2/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,12/15/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,12/19/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,12/24/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,12/26/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,12/28/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Krishna,1/2/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,1/3/2023,2023,1,0.005004202,IMD GRID MODEL
Andhra Pradesh,Krishna,1/12/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,1/22/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,1/27/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,2/1/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Krishna,2/12/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Krishna,2/17/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Krishna,2/25/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Krishna,2/27/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Krishna,3/3/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Krishna,3/7/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Krishna,3/19/2023,2023,3,26.15939995,IMD GRID MODEL
Andhra Pradesh,Krishna,3/22/2023,2023,3,0.520742993,IMD GRID MODEL
Andhra Pradesh,Krishna,3/26/2023,2023,3,6.874850893,IMD GRID MODEL
Andhra Pradesh,Krishna,4/7/2023,2023,4,1.58E-05,IMD GRID MODEL
Andhra Pradesh,Krishna,4/9/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Krishna,4/13/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Krishna,4/24/2023,2023,4,3.189307839,IMD GRID MODEL
Andhra Pradesh,Krishna,4/26/2023,2023,4,4.534246174,IMD GRID MODEL
Andhra Pradesh,Krishna,4/28/2023,2023,4,0.109308477,IMD GRID MODEL
Andhra Pradesh,Krishna,5/1/2023,2023,5,44.68379904,IMD GRID MODEL
Andhra Pradesh,Krishna,5/10/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Krishna,5/11/2023,2023,5,0.013910805,IMD GRID MODEL
Andhra Pradesh,Krishna,5/12/2023,2023,5,0.332017312,IMD GRID MODEL
Andhra Pradesh,Krishna,5/23/2023,2023,5,3.936995104,IMD GRID MODEL
Andhra Pradesh,Krishna,5/25/2023,2023,5,0.000294057,IMD GRID MODEL
Andhra Pradesh,Krishna,5/26/2023,2023,5,0.501526382,IMD GRID MODEL
Andhra Pradesh,Krishna,5/27/2023,2023,5,0.153541335,IMD GRID MODEL
Andhra Pradesh,Krishna,6/10/2023,2023,6,0.209684348,IMD GRID MODEL
Andhra Pradesh,Krishna,6/12/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Krishna,6/29/2023,2023,6,3.302163921,IMD GRID MODEL
Andhra Pradesh,Krishna,6/30/2023,2023,6,0.001219101,IMD GRID MODEL
Andhra Pradesh,Krishna,7/1/2023,2023,7,0.003833172,IMD GRID MODEL
Andhra Pradesh,Krishna,7/7/2023,2023,7,3.105809548,IMD GRID MODEL
Andhra Pradesh,Krishna,7/8/2023,2023,7,0.948108216,IMD GRID MODEL
Andhra Pradesh,Krishna,7/15/2023,2023,7,7.249212498,IMD GRID MODEL
Andhra Pradesh,Krishna,7/21/2023,2023,7,14.65717357,IMD GRID MODEL
Andhra Pradesh,Krishna,7/30/2023,2023,7,0.84788759,IMD GRID MODEL
Andhra Pradesh,Krishna,8/1/2023,2023,8,1.928740759,IMD GRID MODEL
Andhra Pradesh,Krishna,8/9/2023,2023,8,0.058459399,IMD GRID MODEL
Andhra Pradesh,Krishna,8/10/2023,2023,8,0.021061345,IMD GRID MODEL
Andhra Pradesh,Krishna,8/16/2023,2023,8,0.46655745,IMD GRID MODEL
Andhra Pradesh,Krishna,8/18/2023,2023,8,7.470032732,IMD GRID MODEL
Andhra Pradesh,Krishna,9/8/2023,2023,9,3.368526686,IMD GRID MODEL
Andhra Pradesh,Krishna,9/9/2023,2023,9,0.022036016,IMD GRID MODEL
Andhra Pradesh,Krishna,9/11/2023,2023,9,19.5897568,IMD GRID MODEL
Andhra Pradesh,Krishna,9/13/2023,2023,9,2.807824128,IMD GRID MODEL
Andhra Pradesh,Krishna,9/14/2023,2023,9,1.706784636,IMD GRID MODEL
Andhra Pradesh,Krishna,9/19/2023,2023,9,1.298516824,IMD GRID MODEL
Andhra Pradesh,Krishna,10/3/2023,2023,10,0.136671909,IMD GRID MODEL
Andhra Pradesh,Krishna,10/7/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Krishna,10/8/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Krishna,10/11/2023,2023,10,7.112646581,IMD GRID MODEL
Andhra Pradesh,Krishna,10/12/2023,2023,10,0.084628114,IMD GRID MODEL
Andhra Pradesh,Krishna,10/14/2023,2023,10,0.33436525,IMD GRID MODEL
Andhra Pradesh,Krishna,10/15/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Krishna,10/18/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Krishna,10/19/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Krishna,10/23/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Krishna,10/27/2023,2023,10,0.026599454,IMD GRID MODEL
Andhra Pradesh,Krishna,10/28/2023,2023,10,1.160341267,IMD GRID MODEL
Andhra Pradesh,Krishna,10/30/2023,2023,10,2.536391187,IMD GRID MODEL
Andhra Pradesh,Krishna,11/2/2023,2023,11,6.706708285,IMD GRID MODEL
Andhra Pradesh,Krishna,11/4/2023,2023,11,1.761866281,IMD GRID MODEL
Andhra Pradesh,Krishna,11/3/2023,2023,11,1.677116209,IMD GRID MODEL
Andhra Pradesh,Krishna,11/6/2023,2023,11,3.160492192,IMD GRID MODEL
Andhra Pradesh,Krishna,11/15/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Krishna,11/24/2023,2023,11,8.437915406,IMD GRID MODEL
Andhra Pradesh,Krishna,12/1/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Krishna,12/2/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Krishna,12/4/2023,2023,12,3.9387572,IMD GRID MODEL
Andhra Pradesh,Krishna,12/9/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Krishna,12/14/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Krishna,12/18/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Krishna,12/19/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Krishna,12/21/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Krishna,12/25/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Krishna,12/31/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,1/16/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,1/19/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,1/21/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,1/30/2023,2023,1,0.016757352,IMD GRID MODEL
Andhra Pradesh,Kurnool,2/2/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2/5/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2/7/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2/14/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2/15/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2/25/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2/27/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2/28/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,3/9/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,3/21/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,3/27/2023,2023,3,0.100837852,IMD GRID MODEL
Andhra Pradesh,Kurnool,4/2/2023,2023,4,0.007426348,IMD GRID MODEL
Andhra Pradesh,Kurnool,4/11/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,4/14/2023,2023,4,0.247562476,IMD GRID MODEL
Andhra Pradesh,Kurnool,4/18/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,4/21/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,4/23/2023,2023,4,0.461553646,IMD GRID MODEL
Andhra Pradesh,Kurnool,4/24/2023,2023,4,0.005272139,IMD GRID MODEL
Andhra Pradesh,Kurnool,4/28/2023,2023,4,0.037144435,IMD GRID MODEL
Andhra Pradesh,Kurnool,5/1/2023,2023,5,31.58230286,IMD GRID MODEL
Andhra Pradesh,Kurnool,5/3/2023,2023,5,5.851973795,IMD GRID MODEL
Andhra Pradesh,Kurnool,5/25/2023,2023,5,3.431445559,IMD GRID MODEL
Andhra Pradesh,Kurnool,5/27/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,5/28/2023,2023,5,0.058190409,IMD GRID MODEL
Andhra Pradesh,Kurnool,6/9/2023,2023,6,1.809443052,IMD GRID MODEL
Andhra Pradesh,Kurnool,6/13/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,6/17/2023,2023,6,0.081786474,IMD GRID MODEL
Andhra Pradesh,Kurnool,6/18/2023,2023,6,0.410274434,IMD GRID MODEL
Andhra Pradesh,Kurnool,6/29/2023,2023,6,0.121570847,IMD GRID MODEL
Andhra Pradesh,Kurnool,7/10/2023,2023,7,2.688481205,IMD GRID MODEL
Andhra Pradesh,Kurnool,7/11/2023,2023,7,0.033737733,IMD GRID MODEL
Andhra Pradesh,Kurnool,7/12/2023,2023,7,0.033998578,IMD GRID MODEL
Andhra Pradesh,Kurnool,7/23/2023,2023,7,3.170177378,IMD GRID MODEL
Andhra Pradesh,Kurnool,7/30/2023,2023,7,0.156361716,IMD GRID MODEL
Andhra Pradesh,Kurnool,8/4/2023,2023,8,0.005961904,IMD GRID MODEL
Andhra Pradesh,Kurnool,8/8/2023,2023,8,0.082503786,IMD GRID MODEL
Andhra Pradesh,Kurnool,8/9/2023,2023,8,0.179202207,IMD GRID MODEL
Andhra Pradesh,Kurnool,8/21/2023,2023,8,0.895765953,IMD GRID MODEL
Andhra Pradesh,Kurnool,8/28/2023,2023,8,0.007283854,IMD GRID MODEL
Andhra Pradesh,Kurnool,8/29/2023,2023,8,1.801924253,IMD GRID MODEL
Andhra Pradesh,Kurnool,9/2/2023,2023,9,6.20674422,IMD GRID MODEL
Andhra Pradesh,Kurnool,9/1/2023,2023,9,0.099000211,IMD GRID MODEL
Andhra Pradesh,Kurnool,9/5/2023,2023,9,10.10151829,IMD GRID MODEL
Andhra Pradesh,Kurnool,9/7/2023,2023,9,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,9/8/2023,2023,9,0.130751537,IMD GRID MODEL
Andhra Pradesh,Kurnool,9/11/2023,2023,9,2.868632452,IMD GRID MODEL
Andhra Pradesh,Kurnool,9/18/2023,2023,9,0.446062806,IMD GRID MODEL
Andhra Pradesh,Kurnool,10/11/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,10/12/2023,2023,10,0.693373538,IMD GRID MODEL
Andhra Pradesh,Kurnool,10/14/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,10/18/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,10/19/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,10/20/2023,2023,10,0.008965808,IMD GRID MODEL
Andhra Pradesh,Kurnool,10/24/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,10/27/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,10/31/2023,2023,10,0.055197566,IMD GRID MODEL
Andhra Pradesh,Kurnool,11/2/2023,2023,11,0.163952361,IMD GRID MODEL
Andhra Pradesh,Kurnool,11/4/2023,2023,11,0.30976428,IMD GRID MODEL
Andhra Pradesh,Kurnool,11/12/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,11/14/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,11/27/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,12/12/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,12/27/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,12/29/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,12/30/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,12/31/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/2/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/9/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/13/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/15/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/18/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/21/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/28/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/31/2023,2023,1,0.013349983,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/11/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/14/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/26/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/2/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/16/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/24/2023,2023,3,5.348166146,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/25/2023,2023,3,0.005253559,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/30/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/10/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/16/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/18/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/23/2023,2023,4,0.110994484,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/26/2023,2023,4,0.015925542,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/30/2023,2023,4,1.504786212,IMD GRID MODEL
Andhra Pradesh,Prakasam,5/1/2023,2023,5,34.39510206,IMD GRID MODEL
Andhra Pradesh,Prakasam,5/10/2023,2023,5,0.006721615,IMD GRID MODEL
Andhra Pradesh,Prakasam,5/14/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,5/16/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,5/26/2023,2023,5,2.278780448,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/5/2023,2023,6,1.218431776,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/6/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/14/2023,2023,6,0.508478582,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/15/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/19/2023,2023,6,1.342460774,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/28/2023,2023,6,0.050364618,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/30/2023,2023,6,1.423511059,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/5/2023,2023,7,3.917214692,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/6/2023,2023,7,5.505545517,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/11/2023,2023,7,0.603207552,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/16/2023,2023,7,1.722469351,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/26/2023,2023,7,9.958576064,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/30/2023,2023,7,0.063446383,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/8/2023,2023,8,0.032902378,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/13/2023,2023,8,1.273070466,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/16/2023,2023,8,2.193011734,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/20/2023,2023,8,0.838139379,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/31/2023,2023,8,1.547448323,IMD GRID MODEL
Andhra Pradesh,Prakasam,9/4/2023,2023,9,16.11830657,IMD GRID MODEL
Andhra Pradesh,Prakasam,9/27/2023,2023,9,5.60221773,IMD GRID MODEL
Andhra Pradesh,Prakasam,9/28/2023,2023,9,2.667828568,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/1/2023,2023,10,8.241986718,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/4/2023,2023,10,2.778762931,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/7/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/10/2023,2023,10,0.024828039,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/11/2023,2023,10,0.412761999,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/13/2023,2023,10,0.014627196,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/19/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/20/2023,2023,10,0.202967868,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/27/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/28/2023,2023,10,0.27220348,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/1/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/9/2023,2023,11,4.215097957,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/15/2023,2023,11,0.011444038,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/18/2023,2023,11,0.006427591,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/20/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/24/2023,2023,11,8.449727192,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/30/2023,2023,11,5.313874906,IMD GRID MODEL
